"word","freq"
"redhawks",1
"rediscover",1
"redone",1
"redraft",1
"redraw",1
"redrawn",1
"redskins",1
"reeling",1
"reemerges",1
"reenergize",1
"reengagement",1
"reengaging",1
"reentry",1
"reevaluating",1
"reference",1
"refers",1
"refinancing",1
"refined",1
"refinements",1
"refiners",1
"refining",1
"refitting",1
"reflected",1
"refloated",1
"refocuses",1
"reformation",1
"reformdocument",1
"reformed",1
"reforming",1
"refrain",1
"refrains",1
"refueling",1
"refundable",1
"refunding",1
"refusals",1
"refute",1
"refutes",1
"regaining",1
"regardless",1
"registered",1
"registering",1
"regroup",1
"regrouping",1
"regroups",1
"rehabilitate",1
"rehearses",1
"rehired",1
"reignited",1
"reimbursements",1
"reimburses",1
"reimposes",1
"reinforce",1
"reinforced",1
"reinstated",1
"reinsurance",1
"reinsurers",1
"reintroduce",1
"rejigs",1
"rejoin",1
"rejuvenate",1
"rejuvenated",1
"rekindles",1
"relate",1
"relation",1
"relaunch",1
"releasable",1
"relection",1
"relevant",1
"reliable",1
"reliance",1
"reliant",1
"relieves",1
"religions",1
"religiously",1
"relinquish",1
"relishing",1
"reliving",1
"relocated",1
"relocates",1
"rely",1
"remainder",1
"remake",1
"remand",1
"remedies",1
"remembered",1
"reminiscent",1
"remittance",1
"remittances",1
"remotely",1
"renamed",1
"renames",1
"renegade",1
"renegotiable",1
"reno",1
"renominated",1
"renounce",1
"renouncing",1
"rentals",1
"reopening",1
"reorganizing",1
"repaired",1
"repairs",1
"repatriate",1
"repatriating",1
"repayment",1
"repealonly",1
"repealreplace",1
"repeatedly",1
"repel",1
"repetitive",1
"replaced",1
"reportedly",1
"reprehensible",1
"representation",1
"representations",1
"represents",1
"repressive",1
"reprieves",1
"reprise",1
"reproduction",1
"republishes",1
"reputations",1
"requesting",1
"requited",1
"reschedule",1
"resemble",1
"resembles",1
"reserved",1
"reservoirs",1
"resettled",1
"residency",1
"residential",1
"resignations",1
"resolute",1
"resolutely",1
"resonates",1
"resource",1
"respectability",1
"responded",1
"responsibilities",1
"restarted",1
"restaurants",1
"restaurateurs",1
"restoration",1
"restrain",1
"restraining",1
"restricts",1
"resuming",1
"resumption",1
"resurface",1
"resurfacing",1
"resurge",1
"resurgence",1
"resurrecting",1
"resurrection",1
"retailer",1
"retaken",1
"retaking",1
"retaliated",1
"retaliating",1
"retiree",1
"retirees",1
"retires",1
"retireyoung",1
"retooled",1
"retools",1
"retracts",1
"retrenchment",1
"retrial",1
"retry",1
"returnees",1
"reunification",1
"reuniting",1
"revamping",1
"revealing",1
"revels",1
"revenues",1
"revered",1
"reviewed",1
"revoked",1
"revoking",1
"revulsed",1
"revved",1
"rewards",1
"rewrite",1
"rewrites",1
"rewrote",1
"rheinmetall",1
"rhode",1
"rhodes",1
"ribs",1
"rica",1
"rican",1
"ricas",1
"richer",1
"richest",1
"richpoor",1
"rickety",1
"rid",1
"ridicules",1
"rife",1
"righteous",1
"righthand",1
"rightleft",1
"rightwinger",1
"rightwings",1
"rigorous",1
"riina",1
"rim",1
"rimsevics",1
"ringing",1
"rios",1
"rips",1
"rite",1
"rites",1
"rivalries",1
"riyal",1
"rnd",1
"roadblock",1
"roar",1
"robbers",1
"robinson",1
"roboadvisers",1
"rockefellers",1
"rockier",1
"rocks",1
"rockthrowers",1
"rollbacks",1
"roma",1
"romneys",1
"ron",1
"ronald",1
"ronna",1
"rood",1
"rooftopper",1
"root",1
"roots",1
"rose",1
"rosenworcel",1
"roslehtinen",1
"rosters",1
"rotation",1
"rotting",1
"rouge",1
"rouhanis",1
"roundabout",1
"rounds",1
"roundtable",1
"roundup",1
"rousseff",1
"rousseffs",1
"routed",1
"rowland",1
"rows",1
"royalist",1
"royalties",1
"royalty",1
"rpg",1
"rte",1
"rubbish",1
"ruckus",1
"rude",1
"ruffles",1
"rugs",1
"ruin",1
"ruinous",1
"rulemaking",1
"ruleviolating",1
"rum",1
"rumble",1
"rumor",1
"runin",1
"runners",1
"runnerup",1
"runningmate",1
"ruralurban",1
"ruse",1
"rushes",1
"russell",1
"russiabought",1
"russiabrokered",1
"russiachina",1
"russiachinese",1
"russiafocused",1
"russiahosted",1
"russianamerican",1
"russianato",1
"russianbacked",1
"russianbased",1
"russianbought",1
"russiansaudi",1
"russiansponsored",1
"russiaukraine",1
"russsia",1
"rustbelt",1
"rusting",1
"rwandas",1
"rwigara",1
"ryanair",1
"saad",1
"sabah",1
"sabotages",1
"sacking",1
"sacred",1
"sacrifice",1
"sacrificed",1
"sacrificing",1
"saddam",1
"saddened",1
"sadiq",1
"sadness",1
"sadr",1
"safeguarded",1
"safehouse",1
"sage",1
"sagrada",1
"saharan",1
"sail",1
"sailing",1
"sainthood",1
"saintmartin",1
"sake",1
"salacious",1
"salafistled",1
"salaried",1
"salarymen",1
"salmond",1
"salvadoran",1
"salvadors",1
"salvation",1
"sam",1
"samakuva",1
"samarco",1
"sameday",1
"sanctioning",1
"sanctity",1
"sandersstyle",1
"sanitize",1
"santi",1
"sap",1
"sapin",1
"sapphires",1
"sara",1
"sarah",1
"sarcasm",1
"sasse",1
"sassou",1
"sat",1
"satire",1
"satisfy",1
"saudibased",1
"saudihosted",1
"saudiiranian",1
"saudilebanon",1
"saudiowned",1
"sauna",1
"savannah",1
"saved",1
"savvy",1
"sayings",1
"sayyaf",1
"scaling",1
"scalises",1
"scams",1
"scandalridden",1
"scans",1
"scapegoating",1
"scarcity",1
"scares",1
"scarves",1
"scavino",1
"scenarios",1
"scenting",1
"schaueble",1
"schiphol",1
"schism",1
"scholar",1
"schoolboy",1
"schoolchildren",1
"schoolgirl",1
"schoolgirls",1
"schwarzenegger",1
"schwarzman",1
"scientist",1
"scoff",1
"scold",1
"scolding",1
"scooter",1
"scorched",1
"scour",1
"scours",1
"scowcroft",1
"scranton",1
"scratch",1
"screen",1
"screens",1
"screwy",1
"scrublands",1
"scrutinize",1
"scrutinized",1
"scrutinizes",1
"scuffle",1
"sculptors",1
"seafood",1
"sealed",1
"seaports",1
"searched",1
"searchers",1
"seaside",1
"seated",1
"secede",1
"secretaries",1
"secretarygeneral",1
"secretive",1
"sect",1
"section",1
"secured",1
"seduction",1
"seed",1
"seeds",1
"seem",1
"seema",1
"seldom",1
"select",1
"selecting",1
"selective",1
"selfdealing",1
"selfdesigned",1
"selffunder",1
"selfimposed",1
"selfreliance",1
"selfsufficient",1
"sells",1
"selway",1
"semiconductor",1
"seniors",1
"sensation",1
"senseless",1
"sensible",1
"sensitive",1
"sentiment",1
"seouls",1
"seoultokyo",1
"separated",1
"separately",1
"separatism",1
"serenade",1
"serfs",1
"sergeants",1
"sergei",1
"servers",1
"serviceman",1
"servicer",1
"sesame",1
"settlers",1
"settop",1
"setup",1
"severed",1
"severely",1
"severing",1
"severs",1
"sewer",1
"sexabuser",1
"sexist",1
"sextrafficking",1
"sexualassault",1
"seychelles",1
"sgt",1
"shackled",1
"shade",1
"shades",1
"shadows",1
"shafiq",1
"shaky",1
"shale",1
"shalt",1
"shame",1
"shameful",1
"shameless",1
"shanahan",1
"shaped",1
"shapes",1
"shattered",1
"shatters",1
"shedding",1
"shelby",1
"shelve",1
"shenanigans",1
"shepellub",1
"shes",1
"shhaideh",1
"shi",1
"shielded",1
"shielding",1
"shifted",1
"shillings",1
"shines",1
"shiny",1
"shipbuilders",1
"shipbuilding",1
"shipped",1
"shirk",1
"shirts",1
"shook",1
"shooters",1
"shop",1
"shoplifting",1
"shopping",1
"shores",1
"shortcomings",1
"shortcuts",1
"shortlist",1
"shortrange",1
"shouts",1
"shove",1
"shoved",1
"shovel",1
"shoves",1
"showboat",1
"showman",1
"shredded",1
"shreds",1
"shudder",1
"shuffle",1
"shuns",1
"shura",1
"shutter",1
"shuttered",1
"siberian",1
"sibur",1
"sided",1
"sidedeals",1
"sidestep",1
"sigh",1
"sighted",1
"signed",1
"sikh",1
"silva",1
"similarities",1
"simons",1
"simpler",1
"simplistic",1
"simsek",1
"simulation",1
"simulator",1
"simultaneous",1
"sin",1
"sincerity",1
"sinclair",1
"singaporean",1
"singaporeans",1
"singles",1
"singling",1
"sinjar",1
"sinkhole",1
"sinking",1
"sioux",1
"sirte",1
"sisters",1
"siteexperts",1
"sitting",1
"sixmonth",1
"sixweek",1
"skeletal",1
"skewered",1
"skews",1
"ski",1
"skids",1
"skies",1
"skiing",1
"skill",1
"skindeep",1
"skirmish",1
"skirt",1
"skirting",1
"skittles",1
"skulls",1
"skydivers",1
"skyrockets",1
"slamming",1
"slashed",1
"slashing",1
"slated",1
"slaughtered",1
"sleeper",1
"sleepers",1
"sleepwalking",1
"slew",1
"slimani",1
"slingshot",1
"slipped",1
"slogans",1
"slots",1
"slouches",1
"slovakias",1
"slovene",1
"slovenias",1
"slowdown",1
"slower",1
"slump",1
"smallcap",1
"smalldollar",1
"smallest",1
"smarter",1
"smiling",1
"smith",1
"snake",1
"snapback",1
"snared",1
"snares",1
"snarl",1
"snarls",1
"snatch",1
"snc",1
"sniffs",1
"sniper",1
"sniping",1
"sniveling",1
"snooping",1
"snorkel",1
"snowflake",1
"snowmobile",1
"snp",1
"snubbing",1
"snuffs",1
"snyder",1
"socalled",1
"socgen",1
"socrates",1
"softbank",1
"softer",1
"softly",1
"softwood",1
"solace",1
"solicitor",1
"solitary",1
"solves",1
"solving",1
"somaliland",1
"somewhat",1
"songs",1
"soninlaws",1
"sony",1
"soontogofree",1
"sorcery",1
"sort",1
"sorts",1
"soso",1
"soul",1
"soulsearching",1
"soup",1
"southbound",1
"southerner",1
"southinvested",1
"soviet",1
"sow",1
"sowed",1
"sowing",1
"sox",1
"soyinka",1
"spacextesla",1
"spate",1
"spawns",1
"specifics",1
"specify",1
"spectacle",1
"specter",1
"spectrum",1
"speculate",1
"speculating",1
"speculators",1
"speedier",1
"spencer",1
"spends",1
"sphinx",1
"spicers",1
"spiking",1
"spilled",1
"spilling",1
"spinach",1
"spiraling",1
"splintering",1
"splurge",1
"spoil",1
"spoiler",1
"spokesmans",1
"spokesperson",1
"sponsors",1
"spook",1
"spooking",1
"sport",1
"sportsmen",1
"spotlights",1
"spots",1
"spousal",1
"spox",1
"spray",1
"sprays",1
"spree",1
"sprint",1
"spruce",1
"spurn",1
"spurned",1
"spurred",1
"sputnik",1
"spyring",1
"squalid",1
"squalls",1
"squandering",1
"squatters",1
"squeakyclean",1
"srebrenicas",1
"srinivasan",1
"srussia",1
"stabilize",1
"stabilized",1
"stabilizer",1
"stabilizes",1
"stabilizing",1
"staceys",1
"stacked",1
"staggering",1
"stalins",1
"stalking",1
"stalling",1
"stanchart",1
"standardize",1
"standby",1
"standin",1
"standstill",1
"stanford",1
"stanfords",1
"stanley",1
"staple",1
"starbucks",1
"starr",1
"startups",1
"starvation",1
"starve",1
"starved",1
"stash",1
"statebystate",1
"statehouses",1
"stateless",1
"statelevel",1
"staterun",1
"statesmanship",1
"statia",1
"statistics",1
"stature",1
"statute",1
"staunchly",1
"steadfast",1
"steal",1
"steam",1
"steenkamps",1
"steep",1
"steeply",1
"steinle",1
"stems",1
"stereotype",1
"sterling",1
"sternest",1
"steroids",1
"steven",1
"stewardesses",1
"sticky",1
"stiffen",1
"stifle",1
"stifled",1
"stigma",1
"stilettos",1
"sting",1
"stirrings",1
"stomp",1
"stonewall",1
"stoning",1
"stopandfrisk",1
"stoppage",1
"stoptrump",1
"store",1
"stormbattered",1
"stormhit",1
"storming",1
"stormravaged",1
"stormy",1
"strache",1
"straightticket",1
"straining",1
"strait",1
"straits",1
"stranger",1
"strangle",1
"strangled",1
"strangles",1
"strapped",1
"strasbourg",1
"strategize",1
"straying",1
"strays",1
"streamline",1
"strengthened",1
"stressing",1
"stresstest",1
"strictness",1
"strife",1
"strikers",1
"stringer",1
"stripsearched",1
"strive",1
"strives",1
"structural",1
"struggled",1
"stuck",1
"studies",1
"stumble",1
"stump",1
"stun",1
"stunning",1
"stuns",1
"stutter",1
"stymie",1
"subcommittee",1
"subdued",1
"submarinelaunched",1
"submariners",1
"submitting",1
"subnavy",1
"subordination",1
"subplot",1
"subside",1
"subsidiaries",1
"subsidiary",1
"subsidize",1
"substantial",1
"subversive",1
"succeeds",1
"successes",1
"successfully",1
"sudden",1
"suddenly",1
"suez",1
"suicidal",1
"suing",1
"suitcase",1
"sultan",1
"summits",1
"sumo",1
"sun",1
"sundays",1
"sunny",1
"superbusy",1
"superdelegates",1
"superfund",1
"superiors",1
"superspy",1
"supervision",1
"supervisors",1
"supplier",1
"suppliers",1
"supporter",1
"suppress",1
"suppressing",1
"suppression",1
"supremacist",1
"surly",1
"surplus",1
"surrendered",1
"surrounding",1
"surveil",1
"suspecting",1
"suspense",1
"sustain",1
"suv",1
"swallow",1
"swamped",1
"swapping",1
"swathe",1
"swear",1
"swede",1
"sweet",1
"swell",1
"sweltering",1
"swifter",1
"swimming",1
"swinging",1
"swings",1
"swipes",1
"swirling",1
"swirls",1
"switched",1
"switching",1
"sympathetic",1
"symptoms",1
"synagogue",1
"syndicate",1
"synod",1
"syriairaq",1
"syriasources",1
"systematically",1
"szubin",1
"tabernacle",1
"tackled",1
"tactic",1
"tailspin",1
"tainted",1
"taiwanu",1
"tajikistan",1
"takeoff",1
"talent",1
"talkshow",1
"tallies",1
"tallinn",1
"tallying",1
"tamim",1
"tampon",1
"tandem",1
"tang",1
"tanganyika",1
"tangle",1
"tantalizing",1
"tanzanias",1
"taped",1
"tarbert",1
"tarnish",1
"taste",1
"tastes",1
"tattoo",1
"taubman",1
"taught",1
"taxable",1
"taxcredit",1
"taxdodge",1
"taxevasion",1
"taxexempt",1
"taxwriting",1
"teaming",1
"techies",1
"technicality",1
"technician",1
"technicians",1
"technicolor",1
"teeming",1
"teenage",1
"tees",1
"teeth",1
"tegel",1
"tehranmoscow",1
"telefonica",1
"telemundo",1
"televisa",1
"televised",1
"tellers",1
"telling",1
"temperate",1
"temperature",1
"template",1
"tempo",1
"tempt",1
"tempting",1
"tempts",1
"tender",1
"tennis",1
"tentatively",1
"tepid",1
"termination",1
"terminology",1
"terribly",1
"terrific",1
"territories",1
"tesla",1
"testament",1
"testban",1
"tester",1
"textiles",1
"textron",1
"thais",1
"thaler",1
"thales",1
"thames",1
"thankful",1
"thanking",1
"thatcher",1
"thats",1
"thawing",1
"theater",1
"theme",1
"thentrump",1
"theorist",1
"therapy",1
"theyre",1
"thickens",1
"thieves",1
"thinkers",1
"thinktank",1
"thins",1
"thirteen",1
"thirtyeight",1
"thirtyone",1
"thirtytwo",1
"thisyear",1
"thornberry",1
"thornton",1
"thorny",1
"thoroughly",1
"thou",1
"though",1
"thoughtful",1
"thousand",1
"thread",1
"threeday",1
"threephase",1
"threequarters",1
"threestage",1
"threeweek",1
"threshold",1
"thrills",1
"thrive",1
"thrives",1
"throat",1
"thrust",1
"thumbs",1
"thumbsup",1
"thunder",1
"thune",1
"thwarts",1
"thyself",1
"tiafoe",1
"tiberi",1
"tibet",1
"tibetan",1
"tiered",1
"tightened",1
"tillis",1
"tilt",1
"timber",1
"timelines",1
"timepresidential",1
"timochenko",1
"timorese",1
"tinder",1
"tinged",1
"tinkering",1
"tiptoes",1
"tirade",1
"tissue",1
"titans",1
"toandfro",1
"toasts",1
"tobacco",1
"todd",1
"todo",1
"toetotoe",1
"togolese",1
"toil",1
"toilets",1
"toledo",1
"tolerate",1
"tolu",1
"tomb",1
"tomorrow",1
"tones",1
"tongue",1
"tony",1
"toolbox",1
"tools",1
"tooth",1
"toothbrush",1
"topic",1
"topics",1
"topsecret",1
"torch",1
"tories",1
"torpedo",1
"torrent",1
"torrential",1
"touched",1
"touching",1
"toughens",1
"toulouse",1
"tout",1
"toy",1
"tpps",1
"trace",1
"tract",1
"tractors",1
"trademark",1
"trafficker",1
"traffickers",1
"tragic",1
"trainers",1
"traitor",1
"tramples",1
"tranquil",1
"trans",1
"transdigms",1
"transitional",1
"transpacific",1
"transvestites",1
"transylvanian",1
"traps",1
"traveled",1
"traveler",1
"travellers",1
"travis",1
"treacherous",1
"treading",1
"treasonous",1
"treatable",1
"treating",1
"tree",1
"trending",1
"trends",1
"trevi",1
"trexit",1
"triads",1
"tribune",1
"trick",1
"tricked",1
"triggering",1
"trilateral",1
"trimming",1
"triumphant",1
"trivializing",1
"troublesome",1
"trudge",1
"truly",1
"trumpcare",1
"trumpcorker",1
"trumpdemocratic",1
"trumpfriendly",1
"trumphosted",1
"trumpileaks",1
"trumping",1
"trumpinspired",1
"trumpinstalled",1
"trumpmodi",1
"trumppena",1
"trumpsters",1
"trumpstyle",1
"trumpuadisappointed",1
"trustees",1
"tuaregs",1
"tuesdays",1
"tumbles",1
"tumult",1
"tuned",1
"tunis",1
"tunnels",1
"turf",1
"turins",1
"turkeybacked",1
"turkeyrebels",1
"turkishrussia",1
"turnover",1
"tussles",1
"tutu",1
"tvn",1
"tweeted",1
"tweeting",1
"twenty",1
"twentyeight",1
"twentytwo",1
"twice",1
"twin",1
"twitters",1
"twofaced",1
"twoterm",1
"twotier",1
"twoweek",1
"tyco",1
"tymoshenko",1
"typical",1
"tyrant",1
"tyson",1
"ual",1
"uboat",1
"uhs",1
"uhuru",1
"uighur",1
"ukeu",1
"ukip",1
"ukips",1
"ukrainians",1
"ukrussia",1
"ultimate",1
"ultimatum",1
"ululations",1
"uluru",1
"ulyukayevs",1
"umbrella",1
"unacceptably",1
"unaccompanied",1
"unamerican",1
"unannounced",1
"unanswered",1
"unavoidable",1
"unbelievable",1
"unbelievably",1
"unbending",1
"unblocking",1
"unborn",1
"uncle",1
"uncomfortable",1
"unconfirmed",1
"unconscionable",1
"unconstitutionality",1
"uncontested",1
"unconventional",1
"uncorked",1
"undated",1
"undaunted",1
"underclass",1
"undercover",1
"undercut",1
"undercuts",1
"underdog",1
"underfunding",1
"undergo",1
"undergoing",1
"underlines",1
"underpass",1
"underpins",1
"underscored",1
"underscores",1
"underspends",1
"underused",1
"underway",1
"undesirables",1
"undeterred",1
"unencumbered",1
"uneven",1
"unexploded",1
"unfamiliar",1
"unfavorable",1
"unfilled",1
"unfixed",1
"unfolded",1
"unforced",1
"unfortunate",1
"unfounded",1
"unfriendly",1
"unfulfilled",1
"unfunded",1
"ungrateful",1
"unhappy",1
"unhelpful",1
"unhinged",1
"uniform",1
"unifying",1
"unimportant",1
"unimpressed",1
"uninjured",1
"unionists",1
"unique",1
"unita",1
"unitedhealth",1
"unitedhealths",1
"units",1
"unjustly",1
"unlawful",1
"unlawfully",1
"unleashes",1
"unlike",1
"unlucky",1
"unmanned",1
"unmask",1
"unmasked",1
"unmasks",1
"unmatched",1
"unmet",1
"unnamed",1
"unnerve",1
"unnerving",1
"unopposed",1
"unpatriotic",1
"unpopularity",1
"unpredictability",1
"unprepared",1
"unqualified",1
"unrelated",1
"unreliable",1
"unremarkable",1
"unremitting",1
"unreported",1
"unsanctioned",1
"unscheduled",1
"unsealing",1
"unseals",1
"unseat",1
"unsettles",1
"unshackled",1
"unsteadily",1
"unsteady",1
"unswerving",1
"untangle",1
"unthinkable",1
"untold",1
"untradeable",1
"untruths",1
"unturned",1
"unused",1
"unverified",1
"unwanted",1
"unwarranted",1
"unwelcome",1
"unwilling",1
"unwind",1
"unwinding",1
"unwitting",1
"unworkable",1
"unyielding",1
"upcoming",1
"updating",1
"upend",1
"upending",1
"upgraded",1
"upheld",1
"upkeep",1
"upsets",1
"upside",1
"uptons",1
"urs",1
"usaid",1
"usbacked",1
"useless",1
"usga",1
"usher",1
"uss",1
"usually",1
"utahs",1
"utterly",1
"uturn",1
"vacancies",1
"vacate",1
"vacated",1
"vaccination",1
"vague",1
"vakifbank",1
"valedictory",1
"valencia",1
"valiant",1
"valid",1
"valuable",1
"valuation",1
"valueadded",1
"valverde",1
"vane",1
"vanguard",1
"vanguardia",1
"vanity",1
"varadkar",1
"vargas",1
"varied",1
"vast",1
"vastly",1
"vattenfall",1
"veb",1
"veep",1
"vein",1
"velayati",1
"venezuelanu",1
"vengeful",1
"vent",1
"vents",1
"venture",1
"ventures",1
"verhofstadt",1
"verhofstadtuapokes",1
"verhofstadtuasays",1
"verified",1
"verizon",1
"verma",1
"vermont",1
"vetoed",1
"vexation",1
"vexes",1
"vicechief",1
"vicepresident",1
"vicinity",1
"victoria",1
"vieira",1
"vienna",1
"vigil",1
"vigilante",1
"vigilantes",1
"vigorously",1
"vila",1
"vile",1
"villains",1
"villaraigosa",1
"vincent",1
"viola",1
"visafree",1
"visavetting",1
"visualizing",1
"vitiello",1
"vitriol",1
"vladivostok",1
"voicemail",1
"voicing",1
"voids",1
"volcker",1
"volkswagen",1
"volunteers",1
"voterelated",1
"votingrights",1
"vowed",1
"vpelect",1
"vroom",1
"vulgar",1
"vullo",1
"vws",1
"wacky",1
"wades",1
"wading",1
"waffle",1
"waitandsee",1
"walkabout",1
"walking",1
"wallenberg",1
"wallpresidential",1
"wallstyle",1
"wane",1
"wanting",1
"warao",1
"warera",1
"wares",1
"warlord",1
"warmbier",1
"warners",1
"warplane",1
"warplanes",1
"warravaged",1
"warring",1
"warscarred",1
"warstyle",1
"washburne",1
"washed",1
"washer",1
"wastes",1
"watchers",1
"watches",1
"watchlists",1
"waterways",1
"wauquiez",1
"wavelength",1
"wavers",1
"waves",1
"waving",1
"weaker",1
"weakminded",1
"weakness",1
"weaknesses",1
"wealthiest",1
"wean",1
"weaponize",1
"weaponsladen",1
"wear",1
"wears",1
"webb",1
"webbased",1
"weddings",1
"weeds",1
"weekslong",1
"weep",1
"weiss",1
"weiwei",1
"welle",1
"wellmeaning",1
"wellness",1
"wellrounded",1
"welsh",1
"went",1
"westernbacked",1
"westnorthwest",1
"wetfoot",1
"wetlands",1
"wfp",1
"whack",1
"wharf",1
"wheelbarrow",1
"wheeled",1
"wherever",1
"whiff",1
"whiplash",1
"whirlpools",1
"whirlwind",1
"whistleblower",1
"whitecollar",1
"wick",1
"wide",1
"widely",1
"widest",1
"widows",1
"wield",1
"wields",1
"wildly",1
"william",1
"williams",1
"williamson",1
"wine",1
"winger",1
"winnie",1
"winofficial",1
"winston",1
"winwin",1
"wiped",1
"wiping",1
"wired",1
"wishes",1
"wishful",1
"wishing",1
"wishlist",1
"wistfully",1
"withdrawals",1
"withholds",1
"withstand",1
"witnessflipping",1
"wits",1
"wobble",1
"woe",1
"wolfgang",1
"wolfowitz",1
"wonks",1
"woody",1
"wooing",1
"workarounds",1
"workforce",1
"workhouse",1
"workshop",1
"worldview",1
"worrying",1
"worsening",1
"worthless",1
"worthwhile",1
"wrays",1
"wreathlaying",1
"wrecked",1
"wrestler",1
"wrestlers",1
"wriggle",1
"writeoff",1
"writeoffs",1
"writes",1
"wwi",1
"xenophobia",1
"xenophobic",1
"xenophon",1
"xero",1
"xinjiang",1
"xmas",1
"yachtsman",1
"yale",1
"yang",1
"yanked",1
"yasukuni",1
"yazidis",1
"yearn",1
"yearning",1
"yearolds",1
"yearslong",1
"yee",1
"yelling",1
"yellow",1
"yemeniamericans",1
"yield",1
"yields",1
"yildirim",1
"yinglucks",1
"yoda",1
"yomiuri",1
"yougov",1
"youngsters",1
"youngstown",1
"yuan",1
"yves",1
"zach",1
"zealandbased",1
"zeldin",1
"zinkes",1
"ziraat",1
"zoellick",1
"zohra",1
"zoos",1
"zschaepe",1
"zulia",1
"zummar",1
"zurich",1
"zurichs",1
"ге<U+3E32>ге<U+3E66>que",1
